id,booking_status_pred,Probability
53486,1,0.91980946
53487,0,0.44691935
53488,0,0.40091
53489,1,0.62033075
53490,0,0.0011919992
53491,0,0.082148366
53492,1,0.81279916
53493,0,0.1345076
53494,1,0.8238
53495,0,0.018692646
53496,0,0.22802635
53497,0,0.14453739
53498,1,0.54723865
53499,0,0.27275148
53500,0,0.001354141
53501,0,0.32132843
53502,0,0.30482525
53503,0,0.4844603
53504,0,0.0022857394
53505,0,0.1731143
53506,1,0.811378
53507,1,0.9021566
53508,1,0.9140508
53509,1,0.91726345
53510,0,0.004962817
53511,0,0.23336355
53512,1,0.86870176
53513,0,0.22936578
53514,0,0.23479223
53515,0,0.3608048
53516,1,0.8986999
53517,0,2.775104e-05
53518,1,0.7660402
53519,1,0.6712787
53520,0,0.16308221
53521,0,0.2853119
53522,0,0.15232496
53523,0,0.3251666
53524,0,0.09250298
53525,0,0.020703144
53526,1,0.7130789
53527,1,0.73751265
53528,0,0.0007177038
53529,0,0.25386807
53530,0,0.07528203
53531,0,0.24331327
53532,1,0.9449415
53533,0,0.039308447
53534,1,0.7565985
53535,1,0.6529554
53536,0,0.109419845
53537,0,0.03632356
53538,1,0.6926706
53539,1,0.90429014
53540,1,0.68601316
53541,1,0.5882736
53542,0,0.008925753
53543,0,1.5954862e-07
53544,1,0.72577167
53545,1,0.76701385
53546,0,0.04532861
53547,0,0.18049152
53548,0,0.01659297
53549,0,0.020725528
53550,0,0.005370525
53551,0,0.46005547
53552,1,0.7629411
53553,0,0.049226947
53554,1,0.8405131
53555,0,0.0617375
53556,1,0.76664644
53557,0,0.42234582
53558,1,0.9132709
53559,1,0.9525876
53560,0,0.29048672
53561,0,0.13845259
53562,1,0.51756597
53563,0,1.3371397e-08
53564,0,0.23559386
53565,0,0.1320644
53566,0,0.046253968
53567,0,0.007434236
53568,0,0.16820428
53569,0,0.018654041
53570,1,0.57686996
53571,0,0.12135118
53572,0,0.055711407
53573,1,0.845224
53574,0,0.24848928
53575,1,0.7340033
53576,1,0.7210685
53577,1,0.9348624
53578,1,0.8605565
53579,0,0.030100819
53580,1,0.71773154
53581,1,0.885912
53582,0,0.18392533
53583,0,0.25671828
53584,0,0.2290361
53585,1,0.7486476
53586,0,0.21582161
53587,1,0.8190498
53588,0,0.057371452
53589,1,0.51586413
53590,0,0.3574238
53591,0,0.1501133
53592,0,0.40317288
53593,0,0.04997917
53594,1,0.73706704
53595,1,0.8451165
53596,0,0.008961558
53597,1,0.6043689
53598,0,0.2373511
53599,0,0.11526887
53600,0,0.042859588
53601,1,0.7049144
53602,1,0.92602557
53603,0,4.7601496e-09
53604,1,0.7912407
53605,0,0.040748302
53606,0,0.035038847
53607,0,1.9576695e-05
53608,0,0.00095294195
53609,0,0.060123485
53610,0,0.23234503
53611,0,0.012482221
53612,1,0.9181432
53613,1,0.8293297
53614,0,8.444958e-05
53615,0,0.0020500703
53616,0,0.07109274
53617,0,0.0071237315
53618,1,0.8939002
53619,0,0.15853491
53620,0,0.3832772
53621,0,3.2885062e-05
53622,0,0.00046500933
53623,1,0.7211989
53624,1,0.6795781
53625,0,0.30774468
53626,1,0.83963853
53627,0,0.0075026588
53628,1,0.79763633
53629,1,0.5024289
53630,0,0.006942138
53631,0,0.044351544
53632,0,0.25735885
53633,0,0.05358901
53634,0,0.31763616
53635,0,0.38518283
53636,1,0.5846937
53637,0,0.08096933
53638,0,0.16701855
53639,0,0.3144002
53640,0,0.020224191
53641,1,0.6499963
53642,1,0.61797273
53643,0,0.06221371
53644,0,0.1586902
53645,1,0.8339133
53646,0,0.068395086
53647,1,0.8112811
53648,0,0.07773891
53649,0,0.12604022
53650,1,0.65152067
53651,0,0.09752223
53652,0,0.12940189
53653,0,0.4487297
53654,0,0.46095225
53655,0,0.14495647
53656,0,0.23638144
53657,1,0.73483735
53658,0,0.40754372
53659,1,0.5460698
53660,0,0.49468023
53661,0,0.022438282
53662,1,0.72346693
53663,1,0.7073675
53664,0,4.4651074e-09
53665,0,0.20141666
53666,1,0.88241464
53667,1,0.7314855
53668,0,0.06269526
53669,1,0.78242105
53670,1,0.81148857
53671,1,0.54540104
53672,1,0.8069218
53673,1,0.6493568
53674,1,0.66979593
53675,1,0.9228784
53676,0,0.17766877
53677,0,0.18368973
53678,0,0.22977275
53679,0,0.07008857
53680,1,0.7267329
53681,0,0.034687072
53682,0,0.38201067
53683,0,0.30888492
53684,1,0.9101429
53685,0,3.6420724e-06
53686,0,0.485001
53687,1,0.77955127
53688,0,0.007289668
53689,1,0.5768648
53690,1,0.65513575
53691,1,0.7745231
53692,0,0.08438369
53693,1,0.91732234
53694,1,0.8134983
53695,0,0.21466659
53696,1,0.7680943
53697,0,0.35989743
53698,0,0.057620265
53699,0,0.08419716
53700,1,0.8056188
53701,0,0.007306845
53702,1,0.71084875
53703,1,0.8983001
53704,0,0.4008819
53705,1,0.5130735
53706,0,0.22794731
53707,0,5.1899482e-05
53708,1,0.86167204
53709,0,0.42040026
53710,1,0.5014263
53711,0,0.0014877375
53712,0,0.28620437
53713,0,0.106643334
53714,0,0.4761441
53715,0,0.023774527
53716,0,0.30166522
53717,0,0.15161444
53718,0,0.25748682
53719,0,0.33777434
53720,0,0.026998734
53721,0,0.09967697
53722,1,0.73310876
53723,0,0.17935556
53724,0,0.025445554
53725,1,0.8668994
53726,1,0.72565395
53727,1,0.86337423
53728,1,0.58290344
53729,1,0.77570814
53730,1,0.65682304
53731,0,0.33447462
53732,0,0.09243071
53733,1,0.5763673
53734,0,0.43393052
53735,1,0.7949273
53736,0,0.060908288
53737,1,0.7881107
53738,0,0.20230483
53739,0,0.16273649
53740,1,0.8292708
53741,0,0.07217061
53742,0,0.08496091
53743,1,0.72095585
53744,0,0.11959414
53745,0,0.07943359
53746,0,0.027865496
53747,0,0.05577433
53748,0,0.15644841
53749,1,0.5419055
53750,1,0.75396353
53751,0,0.290472
53752,0,0.43462434
53753,1,0.758661
53754,0,0.39759234
53755,0,0.04969613
53756,0,0.28308433
53757,1,0.9177506
53758,0,0.4249612
53759,0,0.12872106
53760,0,0.45949256
53761,1,0.6366675
53762,0,0.46282637
53763,0,0.010850604
53764,0,0.44167128
53765,0,0.0330794
53766,1,0.5106866
53767,0,0.08133711
53768,0,0.02418475
53769,1,0.80215186
53770,0,0.05276127
53771,1,0.6052084
53772,1,0.8111641
53773,0,0.23322813
53774,0,0.3309252
53775,0,0.4613647
53776,0,0.2958535
53777,0,0.045635357
53778,0,0.081735164
53779,1,0.8887506
53780,0,0.037440114
53781,0,0.49764055
53782,0,0.35033217
53783,0,0.28089786
53784,0,0.07523645
53785,0,0.106406055
53786,0,0.22569953
53787,0,0.13057224
53788,0,0.2855215
53789,0,0.42750058
53790,1,0.71964747
53791,0,0.1290092
53792,0,0.24938397
53793,0,0.13721806
53794,1,0.6386034
53795,0,0.00083372905
53796,0,0.05652278
53797,1,0.7908478
53798,0,0.18418378
53799,0,0.35000142
53800,0,0.085007876
53801,0,0.48384854
53802,1,0.7403867
53803,0,0.11283991
53804,0,0.09125336
53805,0,0.3303264
53806,0,0.11198584
53807,1,0.91501534
53808,1,0.85946256
53809,0,0.36986458
53810,1,0.81108135
53811,1,0.81576616
53812,1,0.5093688
53813,0,0.019532906
53814,0,0.052569065
53815,0,0.00029892017
53816,0,0.26603064
53817,1,0.71861404
53818,0,0.087167636
53819,1,0.8208045
53820,1,0.78806776
53821,0,0.4446908
53822,0,0.2707869
53823,1,0.58446926
53824,0,0.31351423
53825,0,6.1785446e-05
53826,0,0.13162154
53827,0,0.49995026
53828,0,0.2018052
53829,1,0.78158295
53830,1,0.51740754
53831,1,0.77634996
53832,0,0.35251826
53833,1,0.59387076
53834,1,0.7801676
53835,1,0.92102945
53836,0,0.17428729
53837,0,0.05674139
53838,0,0.36038634
53839,1,0.68413943
53840,1,0.9241875
53841,1,0.82463104
53842,0,0.024329744
53843,0,0.25525993
53844,0,0.04695263
53845,1,0.54738635
53846,1,0.6902541
53847,1,0.9294849
53848,0,2.5797897e-08
53849,0,0.04520281
53850,0,0.13526912
53851,0,0.0006009544
53852,0,0.0029725926
53853,0,0.11341739
53854,0,0.102530956
53855,0,0.3197199
53856,1,0.69767886
53857,0,0.05437135
53858,0,0.38675386
53859,1,0.80606973
53860,0,0.37118512
53861,0,0.112776965
53862,0,0.32102838
53863,0,0.34927604
53864,0,0.004031865
53865,0,0.44825798
53866,1,0.8859646
53867,0,0.11465604
53868,1,0.5299566
53869,1,0.561525
53870,0,0.3136017
53871,0,9.4349634e-05
53872,0,0.08437783
53873,1,0.8016153
53874,1,0.74467415
53875,0,0.48496842
53876,0,0.040685665
53877,1,0.86529994
53878,0,0.044603642
53879,0,0.24313515
53880,0,0.29609
53881,0,0.19972767
53882,0,0.03185689
53883,1,0.7722406
53884,0,0.27939713
53885,0,0.00018858607
53886,0,0.18369587
53887,1,0.8146203
53888,1,0.74901116
53889,0,0.12865372
53890,0,0.27189487
53891,1,0.7485884
53892,0,0.05135723
53893,1,0.60129035
53894,0,0.24451613
53895,0,0.29115722
53896,0,0.049607985
53897,0,0.1590741
53898,1,0.59864706
53899,0,0.00011012506
53900,0,0.0019468006
53901,0,0.22318985
53902,1,0.86594373
53903,0,0.25814667
53904,1,0.5146524
53905,0,0.35855255
53906,1,0.81882125
53907,0,0.4475546
53908,0,0.06474409
53909,1,0.94781446
53910,0,0.35769203
53911,1,0.89631087
53912,1,0.7913026
53913,0,0.48834518
53914,1,0.8064246
53915,0,0.38788086
53916,0,0.19755074
53917,1,0.599942
53918,1,0.923615
53919,0,0.055297684
53920,1,0.76598704
53921,1,0.8098061
53922,0,0.34676608
53923,1,0.7928005
53924,0,0.15057881
53925,0,0.24394207
53926,0,0.2223872
53927,0,0.19621612
53928,1,0.7202333
53929,1,0.66795814
53930,0,0.3312085
53931,1,0.867549
53932,1,0.5986393
53933,0,0.21412747
53934,0,0.20311658
53935,1,0.67978036
53936,0,0.2354281
53937,0,0.1883161
53938,1,0.6292719
53939,1,0.7889658
53940,0,0.051377453
53941,0,6.346427e-06
53942,0,0.4201501
53943,0,0.23822089
53944,0,0.0031825232
53945,0,0.13597398
53946,1,0.5387485
53947,1,0.5299416
53948,0,0.04661463
53949,0,0.06544235
53950,1,0.53200454
53951,1,0.67215186
53952,1,0.5189013
53953,0,0.047879893
53954,0,0.09909582
53955,1,0.81232065
53956,1,0.6881305
53957,0,0.05824621
53958,1,0.7895441
53959,0,0.3177264
53960,0,0.07509827
53961,0,0.4668879
53962,1,0.67444676
53963,0,0.3944961
53964,1,0.7848552
53965,0,0.16428162
53966,0,0.0729311
53967,1,0.61431485
53968,1,0.70521235
53969,0,0.1555907
53970,0,0.2670546
53971,1,0.77796066
53972,0,0.16052777
53973,1,0.5676238
53974,1,0.6738553
53975,0,0.053272475
53976,1,0.6989147
53977,0,0.47001523
53978,0,0.2665806
53979,0,0.22266145
53980,0,0.4089229
53981,0,0.4787826
53982,1,0.69499505
53983,0,0.00064914307
53984,0,0.26532727
53985,1,0.61974055
53986,0,0.0777685
53987,1,0.62429214
53988,0,0.42657655
53989,0,0.12036085
53990,1,0.5504005
53991,0,3.901073e-08
53992,0,0.29850778
53993,0,0.08792948
53994,1,0.67308104
53995,1,0.9466443
53996,1,0.7618855
53997,0,0.049778063
53998,0,0.010870247
53999,0,0.29271436
54000,0,0.1920565
54001,1,0.8828901
54002,0,0.16238025
54003,0,0.4512685
54004,0,0.10326638
54005,1,0.8344082
54006,0,0.08948941
54007,1,0.748271
54008,1,0.5873682
54009,0,0.2755131
54010,0,0.112395756
54011,1,0.65459716
54012,0,0.3148326
54013,0,0.18039303
54014,1,0.66986156
54015,1,0.94685626
54016,1,0.7192034
54017,0,0.010169851
54018,1,0.85593814
54019,1,0.7476155
54020,0,0.46079996
54021,1,0.6189839
54022,0,0.048546314
54023,1,0.84649646
54024,1,0.9016011
54025,0,0.39939454
54026,0,0.00016058212
54027,0,0.38585863
54028,0,0.18911673
54029,1,0.8904004
54030,0,0.00013992211
54031,0,0.40990332
54032,1,0.7731044
54033,1,0.9087573
54034,0,0.0028756575
54035,0,0.45914584
54036,0,0.08534772
54037,0,0.074719965
54038,0,0.0029457973
54039,1,0.89717376
54040,0,0.3446595
54041,1,0.7279414
54042,1,0.8511572
54043,0,0.29554823
54044,0,0.06291331
54045,0,0.3959456
54046,1,0.5773592
54047,0,0.17019296
54048,0,0.24473464
54049,0,0.41633704
54050,1,0.92165506
54051,1,0.52678615
54052,1,0.6242754
54053,0,0.12324937
54054,1,0.7856225
54055,0,0.2401898
54056,0,0.23656604
54057,1,0.807218
54058,1,0.8364978
54059,1,0.9300962
54060,0,0.21350484
54061,1,0.5493116
54062,1,0.8129266
54063,0,1.4122976e-07
54064,1,0.5373118
54065,1,0.56389076
54066,0,0.00011982289
54067,0,0.20482917
54068,1,0.59479123
54069,1,0.86600715
54070,0,0.2511569
54071,0,0.30021206
54072,0,0.13150524
54073,0,0.053504843
54074,0,0.45924604
54075,1,0.6062645
54076,1,0.6446238
54077,0,0.18518583
54078,0,0.37440866
54079,0,0.08754736
54080,1,0.8307848
54081,0,0.36392015
54082,0,0.02449364
54083,0,0.104478635
54084,0,0.43739566
54085,0,0.019054243
54086,1,0.549528
54087,1,0.7253868
54088,0,0.037631705
54089,0,0.14970586
54090,0,0.21989696
54091,0,0.1141884
54092,0,0.207388
54093,0,0.092741005
54094,1,0.9151182
54095,0,0.20374586
54096,0,0.2160987
54097,1,0.7956949
54098,0,0.08087471
54099,0,0.010127242
54100,0,0.460795
54101,0,0.38580862
54102,0,0.013914694
54103,0,0.34730276
54104,1,0.7430442
54105,0,0.06829623
54106,0,0.3558817
54107,0,0.0727427
54108,0,0.20732786
54109,0,0.006466314
54110,1,0.5275095
54111,0,0.051032707
54112,1,0.8342138
54113,0,0.22407255
54114,0,4.1292996e-08
54115,0,0.0026068229
54116,1,0.8942586
54117,0,0.18243098
54118,0,0.37850234
54119,0,0.48566386
54120,0,0.12621285
54121,0,0.02643355
54122,1,0.9073209
54123,1,0.56072444
54124,0,0.22596419
54125,1,0.5984016
54126,1,0.80186415
54127,0,0.051360745
54128,1,0.92956424
54129,1,0.6822179
54130,1,0.51605546
54131,1,0.7222301
54132,0,0.006303331
54133,1,0.75290537
54134,1,0.6716803
54135,0,0.3444185
54136,0,0.046547182
54137,0,0.08133388
54138,0,0.10419915
54139,1,0.8116127
54140,1,0.80576384
54141,0,0.2621444
54142,0,0.017922431
54143,0,0.49919853
54144,0,0.44170815
54145,0,0.15700594
54146,1,0.67713356
54147,1,0.63286126
54148,0,0.15119566
54149,1,0.9531358
54150,0,0.4900648
54151,0,0.3883332
54152,0,0.1200291
54153,1,0.82358545
54154,0,0.0052594976
54155,1,0.8243374
54156,0,0.26345232
54157,0,0.1942543
54158,0,0.08061366
54159,0,0.20847118
54160,0,0.31946746
54161,0,0.16653363
54162,0,0.38398963
54163,0,0.19383562
54164,1,0.69399714
54165,1,0.6456098
54166,0,0.06013601
54167,0,0.49903023
54168,0,0.36663628
54169,1,0.65307146
54170,1,0.5427172
54171,1,0.79347277
54172,1,0.80183
54173,0,0.21388638
54174,0,0.43779996
54175,0,0.10915686
54176,0,0.07462926
54177,1,0.5826894
54178,0,0.40224993
54179,0,0.32427892
54180,0,0.107034855
54181,1,0.7583229
54182,0,0.197948
54183,1,0.56195873
54184,0,0.11775594
54185,0,0.026380088
54186,1,0.6088499
54187,1,0.5070252
54188,0,0.32122338
54189,1,0.92227024
54190,1,0.53017557
54191,0,0.2586042
54192,0,0.44559398
54193,0,0.29485184
54194,0,0.0024563512
54195,1,0.9178217
54196,0,0.06787209
54197,1,0.6243524
54198,0,0.39012483
54199,0,0.22157331
54200,0,0.21387467
54201,0,0.005653761
54202,0,0.4079749
54203,1,0.82868975
54204,0,0.16416663
54205,0,0.1015844
54206,0,0.20477451
54207,0,0.43749556
54208,0,0.14258566
54209,0,0.12953193
54210,0,0.09282431
54211,1,0.7263332
54212,0,0.17199238
54213,0,0.102520436
54214,0,0.0028320476
54215,1,0.7657063
54216,1,0.8012689
54217,0,0.0066941506
54218,0,0.21552478
54219,1,0.9057818
54220,0,0.0007375161
54221,0,0.28138557
54222,1,0.88319105
54223,0,0.39885926
54224,0,0.39437157
54225,1,0.6097554
54226,0,0.06603621
54227,1,0.9020206
54228,0,0.1572268
54229,0,0.4379741
54230,0,0.04242801
54231,0,0.35959327
54232,0,0.12993857
54233,0,0.0070199375
54234,1,0.8030245
54235,0,0.47230813
54236,1,0.71570003
54237,0,0.117450476
54238,0,0.45742488
54239,1,0.7625506
54240,0,0.034383103
54241,0,0.10445094
54242,0,0.1382191
54243,0,0.03815712
54244,0,0.011761132
54245,0,0.012796246
54246,1,0.51661
54247,0,0.119426824
54248,0,0.47452208
54249,0,0.25302148
54250,0,0.2436898
54251,1,0.8122307
54252,0,0.38421962
54253,0,0.11045852
54254,0,0.19735031
54255,0,0.38072875
54256,1,0.7747652
54257,1,0.75991654
54258,0,0.002968604
54259,0,0.031752158
54260,1,0.5994511
54261,1,0.7255395
54262,1,0.653048
54263,0,0.37662438
54264,0,0.36227596
54265,0,0.1216258
54266,0,5.8318367e-12
54267,0,0.49800667
54268,1,0.73295337
54269,1,0.52014935
54270,0,0.20288941
54271,1,0.9292214
54272,1,0.52272964
54273,0,0.3335677
54274,0,0.21512118
54275,0,0.13120897
54276,1,0.5468988
54277,1,0.79086137
54278,0,3.2957853e-06
54279,0,0.14423275
54280,0,0.28394097
54281,1,0.79845667
54282,0,0.4082333
54283,0,0.2514947
54284,1,0.6632262
54285,0,0.3566644
54286,0,0.20926894
54287,0,0.004236457
54288,1,0.6131401
54289,0,0.44095182
54290,0,0.06572998
54291,1,0.9512869
54292,0,0.04715946
54293,1,0.6854696
54294,0,0.10601231
54295,0,0.13088019
54296,0,0.009651488
54297,1,0.73420095
54298,0,0.06612603
54299,0,0.03167543
54300,0,0.2406794
54301,0,0.051540986
54302,0,0.19488497
54303,0,0.112689875
54304,0,0.04765733
54305,1,0.5721617
54306,1,0.74849516
54307,0,0.040618666
54308,0,0.17303392
54309,0,0.08896975
54310,1,0.82263345
54311,1,0.71281433
54312,1,0.863305
54313,0,0.051417783
54314,0,0.13851988
54315,1,0.5548334
54316,0,0.2730795
54317,0,0.40306786
54318,0,0.20659639
54319,0,0.041491408
54320,0,0.3737957
54321,1,0.9272286
54322,0,0.06572741
54323,1,0.8431244
54324,0,1.7247609e-10
54325,0,0.11453432
54326,0,0.046230458
54327,1,0.7917783
54328,0,0.037495814
54329,0,0.064188674
54330,1,0.91600764
54331,0,0.15627894
54332,0,0.059779134
54333,1,0.93576765
54334,1,0.749667
54335,1,0.9312882
54336,0,0.006974124
54337,0,0.4420341
54338,1,0.8005859
54339,0,0.30227765
54340,0,0.017244732
54341,1,0.7287466
54342,0,0.23826452
54343,0,0.07658154
54344,1,0.5167472
54345,1,0.9304136
54346,1,0.5149996
54347,0,0.19294463
54348,1,0.7353097
54349,1,0.8766106
54350,1,0.8640103
54351,0,0.00023954455
54352,1,0.89918095
54353,0,0.027125727
54354,1,0.6872123
54355,0,0.013659861
54356,0,0.009191853
54357,1,0.8088446
54358,0,0.06788202
54359,0,0.25630373
54360,0,0.250882
54361,1,0.53350246
54362,1,0.9464512
54363,0,0.20722581
54364,0,0.23088735
54365,0,0.12061652
54366,0,0.28427824
54367,0,0.43619385
54368,0,5.0114027e-06
54369,1,0.9067359
54370,0,0.3914993
54371,1,0.92982525
54372,1,0.9007511
54373,0,0.45318696
54374,0,0.47662917
54375,0,0.046954155
54376,0,0.15174435
54377,1,0.71811897
54378,0,0.052998222
54379,0,0.08836603
54380,0,0.20844758
54381,0,0.27411863
54382,1,0.8151336
54383,0,0.028779807
54384,0,0.28652188
54385,0,0.40243053
54386,0,0.1407603
54387,0,0.23008327
54388,1,0.80897343
54389,0,1.1606594e-06
54390,1,0.8524193
54391,0,0.25737607
54392,1,0.6528208
54393,0,0.4394449
54394,1,0.7511411
54395,0,0.24980408
54396,0,0.06896926
54397,1,0.82830644
54398,1,0.9236838
54399,0,0.010945181
54400,0,0.23946258
54401,0,0.029445205
54402,0,0.10655944
54403,1,0.9063885
54404,0,0.16967501
54405,0,0.018369712
54406,0,0.12156075
54407,0,0.013236423
54408,0,0.39742038
54409,0,0.025148612
54410,0,0.0893953
54411,0,0.17492382
54412,0,0.009602959
54413,1,0.618906
54414,0,0.13920166
54415,1,0.65147823
54416,0,0.045099337
54417,0,0.15941812
54418,1,0.7748649
54419,0,0.18173477
54420,1,0.55838716
54421,0,1.8332642e-06
54422,0,0.26740772
54423,1,0.585931
54424,0,0.03366119
54425,0,0.21416624
54426,1,0.76503927
54427,0,0.08707488
54428,1,0.7027686
54429,0,0.006829011
54430,0,0.26091167
54431,0,0.3509661
54432,0,3.326285e-05
54433,0,0.2081233
54434,0,0.1987013
54435,1,0.7775686
54436,0,0.08370626
54437,0,0.21647774
54438,0,0.42030782
54439,1,0.79770035
54440,0,0.017610146
54441,0,0.4400278
54442,0,0.45697144
54443,0,0.053468853
54444,0,0.18429554
54445,0,0.117603324
54446,0,0.006403579
54447,0,0.07318951
54448,0,0.4662823
54449,1,0.5397519
54450,1,0.8492595
54451,0,0.17886259
54452,1,0.56183016
54453,0,0.1264514
54454,1,0.59071803
54455,0,0.07420729
54456,0,0.008743842
54457,0,0.46444982
54458,1,0.7673974
54459,0,0.14887829
54460,0,0.4900648
54461,0,0.044087917
54462,1,0.95737576
54463,0,0.46846625
54464,1,0.7237034
54465,0,0.3328206
54466,0,0.4887804
54467,1,0.9221821
54468,1,0.6358686
54469,0,0.26524267
54470,0,0.16062966
54471,0,0.13128231
54472,0,0.06984479
54473,0,0.27238175
54474,0,0.11214676
54475,0,0.2728947
54476,1,0.60848475
54477,0,0.0004804651
54478,0,0.3139498
54479,0,0.14589225
54480,1,0.7399969
54481,1,0.76619756
54482,1,0.93279314
54483,0,0.110706195
54484,0,0.13261677
54485,1,0.7371115
54486,0,0.029697524
54487,0,0.15147354
54488,1,0.626221
54489,1,0.50579953
54490,1,0.9264496
54491,1,0.7244083
54492,0,0.01526515
54493,1,0.71963763
54494,1,0.9175136
54495,1,0.65759426
54496,0,2.5099733e-09
54497,1,0.6248681
54498,0,0.07252647
54499,1,0.73754257
54500,1,0.74965453
54501,0,0.2358736
54502,1,0.75523067
54503,0,0.17708233
54504,0,0.20498529
54505,1,0.61612844
54506,1,0.80858904
54507,0,0.22423656
54508,1,0.7618751
54509,0,0.0042469515
54510,1,0.5570287
54511,1,0.7929552
54512,1,0.9474733
54513,0,0.059669144
54514,0,0.318826
54515,1,0.5445897
54516,1,0.7594417
54517,1,0.9031432
54518,0,0.1020217
54519,0,0.17177881
54520,0,0.07706528
54521,0,0.12863593
54522,0,0.1156477
54523,0,0.12842314
54524,0,0.036696933
54525,0,0.0061435434
54526,1,0.57805276
54527,0,0.25173074
54528,0,0.08832732
54529,0,0.06301842
54530,0,0.45404166
54531,1,0.62182564
54532,1,0.5804018
54533,1,0.5957557
54534,0,0.0984893
54535,1,0.71930814
54536,0,0.24443612
54537,0,0.012234652
54538,0,0.09820632
54539,0,0.023259852
54540,0,0.19968012
54541,1,0.8819746
54542,0,0.26394132
54543,1,0.8151122
54544,0,0.31907082
54545,0,0.04642591
54546,1,0.5557188
54547,0,0.2259111
54548,0,0.0076255747
54549,1,0.7484188
54550,0,0.22473657
54551,0,0.054136798
54552,1,0.6493759
54553,1,0.79736894
54554,1,0.5441195
54555,1,0.9200858
54556,0,0.19282895
54557,0,0.4279623
54558,0,0.20201637
54559,0,0.27634415
54560,1,0.62256247
54561,1,0.7648045
54562,0,0.09327521
54563,1,0.55935705
54564,0,0.30183902
54565,1,0.85725224
54566,0,0.44284338
54567,0,0.38094366
54568,1,0.6809933
54569,0,0.35217306
54570,0,0.41717535
54571,0,2.1068333e-11
54572,0,0.46480504
54573,0,0.031046348
54574,0,0.20971906
54575,0,0.06507854
54576,0,0.2617086
54577,1,0.8365963
54578,0,0.066318505
54579,0,0.012599268
54580,0,0.14048937
54581,0,0.014517095
54582,0,0.057039805
54583,0,0.0031632548
54584,0,0.016512837
54585,0,0.45546782
54586,0,0.45773754
54587,0,0.29119197
54588,1,0.72064406
54589,0,0.19097479
54590,0,0.18229716
54591,0,0.034445252
54592,1,0.8082082
54593,0,0.3896366
54594,0,0.110434234
54595,0,0.4607954
54596,0,0.01521284
54597,0,0.08384766
54598,1,0.91539085
54599,0,0.009790184
54600,0,0.34533143
54601,0,0.0053521562
54602,0,0.1304726
54603,0,0.36715537
54604,0,7.1069335e-05
54605,1,0.73552084
54606,0,0.4355646
54607,0,0.19294636
54608,0,0.23441772
54609,0,0.026448218
54610,1,0.7982368
54611,1,0.8200521
54612,0,0.07050978
54613,0,0.18956938
54614,1,0.8467607
54615,0,0.04885012
54616,0,0.18334843
54617,0,0.1483533
54618,1,0.77161896
54619,0,0.010687135
54620,0,0.16675961
54621,0,0.37445033
54622,1,0.70004636
54623,1,0.7692682
54624,0,0.4238211
54625,1,0.63938963
54626,0,0.02126202
54627,1,0.9150518
54628,0,0.033717398
54629,0,0.22377911
54630,1,0.7037508
54631,1,0.84219563
54632,0,0.27403435
54633,0,0.09110575
54634,0,0.4107256
54635,0,0.056797065
54636,1,0.688531
54637,1,0.94449025
54638,1,0.617417
54639,1,0.77316296
54640,1,0.81168616
54641,1,0.5488415
54642,0,0.10529636
54643,0,0.0012262366
54644,0,0.44116724
54645,0,0.32132995
54646,0,0.3768676
54647,0,0.21650256
54648,0,0.48897472
54649,1,0.5513196
54650,0,0.45619315
54651,0,0.2501117
54652,1,0.8578764
54653,1,0.77161866
54654,1,0.78464484
54655,0,0.06717608
54656,0,0.100625336
54657,0,0.117959194
54658,0,0.2196374
54659,0,0.06186747
54660,0,0.04802379
54661,1,0.70670474
54662,0,0.20215204
54663,1,0.769844
54664,0,0.051186956
54665,0,0.42979518
54666,0,0.019833578
54667,0,0.061529756
54668,1,0.77658015
54669,1,0.7687105
54670,1,0.52136683
54671,1,0.89787096
54672,0,0.42976943
54673,0,0.44441342
54674,0,0.13353264
54675,1,0.6380693
54676,1,0.9341253
54677,0,0.3351679
54678,1,0.5898133
54679,0,3.6310415e-05
54680,1,0.81170696
54681,1,0.5252769
54682,0,0.02126142
54683,1,0.86427575
54684,1,0.7285115
54685,0,0.38281888
54686,0,0.24293293
54687,1,0.58568084
54688,0,0.2410787
54689,1,0.81563514
54690,0,0.16250315
54691,0,2.1020924e-07
54692,1,0.913933
54693,0,0.00524784
54694,0,0.48421282
54695,0,0.017561888
54696,0,0.39752406
54697,0,0.15429837
54698,0,0.34003037
54699,0,0.04666807
54700,1,0.804997
54701,0,0.18003228
54702,1,0.5425326
54703,0,0.22803442
54704,0,0.17756137
54705,0,0.11407999
54706,1,0.5559904
54707,0,0.37472656
54708,0,0.041022703
54709,0,0.20350407
54710,0,0.4452553
54711,1,0.7031862
54712,1,0.64773166
54713,0,0.106779166
54714,0,0.056112897
54715,1,0.75005037
54716,0,0.08671102
54717,0,0.24567993
54718,0,0.23170978
54719,0,0.05608135
54720,0,0.01661709
54721,1,0.76465034
54722,0,0.038203713
54723,0,0.025074467
54724,0,0.17216945
54725,1,0.79822755
54726,0,0.13727784
54727,1,0.789781
54728,0,0.18813764
54729,1,0.6046878
54730,1,0.52718747
54731,0,0.3058887
54732,0,3.1648528e-05
54733,0,0.2945422
54734,1,0.8048284
54735,0,0.36833224
54736,0,0.12515725
54737,1,0.79662347
54738,0,0.07556017
54739,0,0.20248425
54740,0,0.3062032
54741,0,0.47222805
54742,0,0.20028038
54743,0,0.0042552315
54744,0,1.3054556e-11
54745,1,0.6155925
54746,0,0.15796551
54747,0,0.042778455
54748,0,0.44563487
